GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
HPD,3242,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
HPF1,54969,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.18,,21296072
HPGD,3248,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.44,,21296072
HPN,3249,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
HPRT1,3251,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.31,,21296072
HPS6,79803,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.03,,21296072
HPSE,10855,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.65,,21296072
HPX,3263,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.54,,21296072
HSBP1,3281,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
HSC70,393586,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.35,,21296072
HSD11B1LA,393293,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.89,,21296072
HSD17B12,51144,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
HSD17B12A,327417,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.59,,21296072
HSD17B2,3294,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
HSD17B7,51478,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
HSD17B8,7923,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.82,,21296072
HSD3B7,80270,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
HSDL2,84263,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
HSF1,3297,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.26,,21296072
HSF2,3298,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
HSP70L,560210,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.31,,21296072
HSP90AA1.1,30591,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.46,,21296072
HSP90AA1.2,565155,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.5,,21296072
HSP90AB1,3326,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.3,,21296072
HSP90B1,7184,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.26,,21296072
HSPA13,6782,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
HSPA1A,3303,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.1,,21296072
HSPA1B,3304,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.26,,21296072
HSPA4,3308,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.48,,21296072
HSPA4A,335865,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.8,,21296072
HSPA5,3309,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.8,,21296072
HSPA8,3312,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.15,,21296072
HSPA9,3313,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.26,,21296072
HSPB1,3315,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.1,,21296072
HSPB6,126393,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
HSPB8,26353,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.4,,21296072
HSPE1,3336,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.43,,21296072
HSPH1,10808,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.3,,21296072
HTATIP2,10553,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
HTR2A,3356,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,5.02,,8681646
HTR2B,3357,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,5.32,,8681646
HTR2C,3358,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,5.24,,8681646
HTRA1,5654,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,9.53,,32226695
HTRA1,5654,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,9.53,,21296072
HTRA2,27429,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
HYAL1,3373,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
HYAL2,8692,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
HYI,81888,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
HYOU1,10525,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
HYPK,25764,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.07,,21296072
IARS1,3376,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
IARS2,55699,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
IBSP,3381,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.87,,21296072
IBTK,25998,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
ICAM1,3383,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.75,,21296072
ICAM2,3384,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
ICMT,23463,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
ICN2,100005083,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.8,,21296072
ID1,3397,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.26,,21296072
ID3,3399,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.31,,21296072
ID4,3400,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
IDH1,3417,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.41,,21296072
IDH2,3418,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.3,,21296072
IDI1,3422,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.31,,21296072
IDS,3423,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
IER3,8870,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.25,,21296072
IER5,51278,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
IFI27,3429,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
IFI27L1,122509,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.27,,21296072
IFI30,10437,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
IFI44,10561,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
IFI47,15953,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
IFIT2,3433,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.52,,21296072
IFITM1,8519,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.54,,21296072
IFITM2,10581,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
IFITM3,10410,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
IFNA,111654,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.56,,21296072
IFNA4,3441,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.61,,21296072
IFNAR2,3455,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
IFNG,3458,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.61,,21296072
IFRD1,3475,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.38,,21296072
IFRD2,7866,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
IFT25,51668,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
IFT27,11020,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
IFT52,51098,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.2,,21296072
IFT81,28981,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
IGF1,3479,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.89,,21296072
IGF1R,3480,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,4.62,,32226695
IGF2,3481,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.32,,21296072
IGF2BP1,10642,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
IGF2BP2,10644,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
IGF2BP3,10643,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
IGF2R,3482,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.43,,21296072
IGFBP1,3484,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.28,,21296072
IGFBP1A,317638,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.07,,21296072
IGFBP2A,794176,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.52,,21296072
IGFBP3,3486,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.19,,21296072
IGFBP4,3487,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.46,,21296072
IGFBP6,3489,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.5,,21296072
IGFBP7,3490,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
IGFBPL1,347252,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
IGSF5,150084,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.16,,21296072
IGTP,16145,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
IKZF4,64375,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
IL10,3586,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.66,,21296072
IL10RB,3588,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
IL11RA1,16157,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
IL13RA2,3598,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
IL18,3606,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.96,,21296072
IL18R1,8809,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
IL1A,3552,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.87,,21296072
IL1B,3553,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.26,,21296072
IL1R2,7850,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
IL1RL1,9173,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.46,,21296072
IL1RN,3557,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.21,,21296072
IL2,3558,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.93,,21296072
IL4,3565,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.83,,21296072
IL4R,3566,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
IL5,3567,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.2,,21296072
IL6,3569,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.25,,21296072
IL6ST,3572,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.47,,21296072
ILDR2,387597,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
ILF2,3608,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
ILF3,3609,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
ILK,3611,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
ILRUN,64771,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.16,,21296072
ILVBL,10994,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
IMP4,92856,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
IMPACT,55364,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
INCA1,388324,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.32,,21296072
ING2,3622,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
INHBB,3625,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
INHBE,83729,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
INMT,11185,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.63,,21296072
INO80B,83444,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.05,,21296072
INPP5A,3632,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.82,,21296072
INPP5E,56623,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.13,,21296072
INS,3630,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.97,,21296072
INSIG1,3638,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.2,,21296072
INSIG2,51141,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
INSL3,3640,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
INSL4,3641,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.61,,21296072
INTS10,55174,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
INTS3,65123,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
IP6K2,51447,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
IPO11,51194,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
IPO4,79711,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
IPO5,3843,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
IPO9,55705,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
IQGAP2,10788,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
IQGAP3,128239,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
IQSEC1,9922,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
IQUB,154865,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.19,,21296072
IRAK1,3654,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.54,,21296072
IRAK2,3656,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.57,,21296072
IRAK3,11213,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
IRAK4,51135,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
IREB2,3658,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
IRF2BPL,64207,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
IRF8,3394,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,5.3,,8681646
IRG1L,562007,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.44,,21296072
IRGM2,54396,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
IRS1,3667,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.2,,21296072
IRX2,153572,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
ISCU,23479,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
ISG15,9636,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.36,,21296072
ISG20,3669,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
ISG20L2,81875,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.1,,21296072
ISOC1,51015,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
ISY1,57461,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.09,,21296072
ISYNA1,51477,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
ITGA1,3672,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.63,,21296072
ITGA2,3673,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,9.58,,21296072
ITGA2,3673,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,9.58,,8681646
ITGA4,3676,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
ITGA5,3678,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.44,,21296072
ITGA6,3655,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.46,,21296072
ITGAL,3683,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
ITGB2,3689,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.35,,21296072
ITGB3,3690,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.43,,21296072
ITGB5,3693,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
ITGB6,3694,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.63,,21296072
ITIH1,3697,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
ITIH2,3698,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
ITIH3,3699,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
ITIH3A.1,553614,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.89,,21296072
ITIH4,3700,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
ITIH5,80760,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
ITK,3702,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
ITM2B,9445,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
ITPA,3704,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
ITPKC,80271,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
ITPR1,3708,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.34,,21296072
ITPR2,3709,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,9.89,,32226695
ITPR2,3709,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,9.89,,21296072
ITPR3,3710,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.53,,21296072
ITPRIP,85450,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
ITSN1,6453,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
IVD,3712,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
IVNS1ABP,10625,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
JADE1,79960,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
JAG2,3714,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
JAM3,83700,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
JDP2,122953,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
JMJD1C,221037,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
JMJD6,23210,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.65,,21296072
JOSD2,126119,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.08,,21296072
JPT1,51155,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
JUNB,3726,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.16,,21296072
JUP,3728,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.54,,21296072
KALRN,8997,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
KANK1,23189,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
KANK4,163782,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
KAT2A,2648,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
KATNB1,10300,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.1,,21296072
KCMF1,56888,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
KCNAB1,7881,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
KCNE4,23704,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.07,,21296072
KCNH2,3757,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.97,,21296072
KCNJ16,3773,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
KCNK1,3775,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
KCNS3,3790,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
KCTD12,115207,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
KCTD5,54442,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
KCTD9,54793,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
KDELR1,10945,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.15,,21296072
KDELR3,11015,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
KDM1A,23028,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
KDM2A,22992,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
KDM3A,55818,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
KDM4A,9682,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
KDM4B,23030,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
KDM5A,5927,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
KDM5B,10765,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
KDM6A,7403,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
KDM6B,23135,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
KDR,3791,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.17,,21296072
KEAP1,9817,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.08,,21296072
KHDRBS1,10657,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
KHDRBS3,10656,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
KIDINS220,57498,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
KIF11,3832,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.45,,21296072
KIF12,113220,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.12,,21296072
KIF13A,63971,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.87,,21296072
KIF14,9928,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
KIF18A,81930,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
KIF18B,146909,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
KIF1B,23095,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.64,,21296072
KIF1C,10749,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
KIF20A,10112,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.42,,21296072
KIF21A,55605,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
KIF22,3835,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
KIF23,9493,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.47,,21296072
KIF2C,11004,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
KIF4A,24137,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
KIFAP3,22920,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
KIFC3,3801,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
KISS1R,84634,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
KLC1,3831,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
KLF11A,560787,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.48,,21296072
KLF13,51621,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
KLF17,128209,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,5.94,,8681646
KLF2A,117508,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.27,,21296072
KLF4,9314,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.3,,21296072
KLF5,688,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.45,,21296072
KLF6,1316,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.35,,21296072
KLF7,8609,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
KLF9,687,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.41,,21296072
KLHDC10,23008,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.11,,21296072
KLHL13,90293,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
KLHL2,11275,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
KLHL20,27252,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.28,,21296072
KLHL21,9903,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
KLHL23,151230,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
