GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
LINC00265,349114,Altitude Sickness,MESH:D000532,,Dexamethasone,4.37,,10915127
LINC00312,29931,Altitude Sickness,MESH:D000532,,Dexamethasone,4.06,,10915127
LINC00339,29092,Altitude Sickness,MESH:D000532,,Dexamethasone,4.31,,10915127
LINC00473,90632,Altitude Sickness,MESH:D000532,,Dexamethasone,4.47,,10915127
LINC00597,81698,Altitude Sickness,MESH:D000532,,Dexamethasone,4.31,,10915127
LINC00965,349196,Altitude Sickness,MESH:D000532,,Dexamethasone,4.51,,10915127
LINC01000,402483,Altitude Sickness,MESH:D000532,,Dexamethasone,4.26,,10915127
LINC01002,399844,Altitude Sickness,MESH:D000532,,Dexamethasone,4.66,,10915127
LINC01140,339524,Altitude Sickness,MESH:D000532,,Dexamethasone,4.34,,10915127
LINC01554,202299,Altitude Sickness,MESH:D000532,,Dexamethasone,4.17,,10915127
LINGO1B,447837,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
LINGO3,645191,Altitude Sickness,MESH:D000532,,Dexamethasone,4.01,,10915127
LIPA,3988,Altitude Sickness,MESH:D000532,,Dexamethasone,3.32,,10915127
LIPC,3990,Altitude Sickness,MESH:D000532,,Dexamethasone,3.13,,10915127
LIPE,3991,Altitude Sickness,MESH:D000532,,Dexamethasone,3.23,,10915127
LIPEB,557893,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
LIPG,9388,Altitude Sickness,MESH:D000532,,Dexamethasone,3.17,,10915127
LITAF,9516,Altitude Sickness,MESH:D000532,,Dexamethasone,3.16,,10915127
LLGL2,3993,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
LLPH,84298,Altitude Sickness,MESH:D000532,,Dexamethasone,3.76,,10915127
LMAN1,3998,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
LMAN2,10960,Altitude Sickness,MESH:D000532,,Dexamethasone,3.72,,10915127
LMBR1,64327,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
LMBR1L,55716,Altitude Sickness,MESH:D000532,,Dexamethasone,3.78,,10915127
LMBRD2,92255,Altitude Sickness,MESH:D000532,,Dexamethasone,3.67,,10915127
LMBRD2A,550238,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
LMCD1,29995,Altitude Sickness,MESH:D000532,,Dexamethasone,3.32,,10915127
LMF2A,571852,Altitude Sickness,MESH:D000532,,Dexamethasone,5.41,,10915127
LMLN,89782,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
LMNA,4000,Altitude Sickness,MESH:D000532,,Dexamethasone,3,,10915127
LMNB2,84823,Altitude Sickness,MESH:D000532,,Dexamethasone,3.38,,10915127
LMO3,55885,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
LMOD1,25802,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
LMOD2,442721,Altitude Sickness,MESH:D000532,,Dexamethasone,3.89,,10915127
LNPEP,4012,Altitude Sickness,MESH:D000532,,Dexamethasone,3.35,,10915127
LNPK,80856,Altitude Sickness,MESH:D000532,,Dexamethasone,3.74,,10915127
LOH12CR2,503693,Altitude Sickness,MESH:D000532,,Dexamethasone,4.66,,10915127
LONP1,9361,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
LONRF2,164832,Altitude Sickness,MESH:D000532,,Dexamethasone,3.67,,10915127
LONRF3,79836,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
LOX,4015,Altitude Sickness,MESH:D000532,,Dexamethasone,2.99,,10915127
LOXL1,4016,Altitude Sickness,MESH:D000532,,Dexamethasone,3.27,,10915127
LOXL2,4017,Altitude Sickness,MESH:D000532,,Dexamethasone,3.28,,10915127
LOXL3,84695,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
LOXL3B,336266,Altitude Sickness,MESH:D000532,,Dexamethasone,4.56,,10915127
LOXL4,84171,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
LPCAT1,79888,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
LPCAT2,54947,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
LPCAT3,10162,Altitude Sickness,MESH:D000532,,Dexamethasone,3.45,,10915127
LPCAT4,254531,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
LPGAT1,9926,Altitude Sickness,MESH:D000532,,Dexamethasone,3.45,,10915127
LPIN1,23175,Altitude Sickness,MESH:D000532,,Dexamethasone,3.06,,10915127
LPL,4023,Altitude Sickness,MESH:D000532,,Dexamethasone,2.75,,10915127
LPP,4026,Altitude Sickness,MESH:D000532,,Dexamethasone,3.3,,10915127
LPXN,9404,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
LRATB.1,553501,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
LRATD1,151354,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
LRATD2,157638,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
LRG1,116844,Altitude Sickness,MESH:D000532,,Dexamethasone,3.29,,10915127
LRIG1,26018,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
LRIG2,9860,Altitude Sickness,MESH:D000532,,Dexamethasone,3.89,,10915127
LRIT1,26103,Altitude Sickness,MESH:D000532,,Dexamethasone,3.94,,10915127
LRP1,4035,Altitude Sickness,MESH:D000532,,Dexamethasone,3.13,,10915127
LRP10,26020,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
LRP8,7804,Altitude Sickness,MESH:D000532,,Dexamethasone,3.33,,10915127
LRPAP1,4043,Altitude Sickness,MESH:D000532,,Dexamethasone,3.47,,10915127
LRPPRC,10128,Altitude Sickness,MESH:D000532,,Dexamethasone,3.36,,10915127
LRRC1,55227,Altitude Sickness,MESH:D000532,,Dexamethasone,3.6,,10915127
LRRC17,10234,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
LRRC20,55222,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
LRRC26,389816,Altitude Sickness,MESH:D000532,,Dexamethasone,3.83,,10915127
LRRC32,2615,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
LRRC37A2,474170,Altitude Sickness,MESH:D000532,,Dexamethasone,4.34,,10915127
LRRC38,126755,Altitude Sickness,MESH:D000532,,Dexamethasone,4.17,,10915127
LRRC39,127495,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
LRRC4,64101,Altitude Sickness,MESH:D000532,,Dexamethasone,3.74,,10915127
LRRC42,115353,Altitude Sickness,MESH:D000532,,Dexamethasone,3.71,,10915127
LRRC4BB,100535350,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
LRRC59,55379,Altitude Sickness,MESH:D000532,,Dexamethasone,3.35,,10915127
LRRC7,57554,Altitude Sickness,MESH:D000532,,Dexamethasone,3.77,,10915127
LRRC8A,56262,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
LRRIQ4,344657,Altitude Sickness,MESH:D000532,,Dexamethasone,4.56,,10915127
LRRK2,120892,Altitude Sickness,MESH:D000532,,Dexamethasone,3.32,,10915127
LRRN1,57633,Altitude Sickness,MESH:D000532,,Dexamethasone,3.68,,10915127
LRRN3,54674,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
LRRN4CL,221091,Altitude Sickness,MESH:D000532,,Dexamethasone,3.87,,10915127
LRRTM3,347731,Altitude Sickness,MESH:D000532,,Dexamethasone,3.94,,10915127
LRSAM1,90678,Altitude Sickness,MESH:D000532,,Dexamethasone,3.72,,10915127
LRTOMT,220074,Altitude Sickness,MESH:D000532,,Dexamethasone,3.94,,10915127
LRWD1,222229,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
LSM12B,406422,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
LSM14A,26065,Altitude Sickness,MESH:D000532,,Dexamethasone,3.72,,10915127
LSM5,23658,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
LSM7,51690,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
LSP1,4046,Altitude Sickness,MESH:D000532,,Dexamethasone,3.31,,10915127
LSS,4047,Altitude Sickness,MESH:D000532,,Dexamethasone,2.98,,10915127
LTA4H,4048,Altitude Sickness,MESH:D000532,,Dexamethasone,3.28,,10915127
LTB,4050,Altitude Sickness,MESH:D000532,,Dexamethasone,3.26,,10915127
LTBP1,4052,Altitude Sickness,MESH:D000532,,Dexamethasone,3.24,,10915127
LTBP2,4053,Altitude Sickness,MESH:D000532,,Dexamethasone,3.32,,10915127
LTBP3,4054,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
LTBP4,8425,Altitude Sickness,MESH:D000532,,Dexamethasone,3.4,,10915127
LTBR,4055,Altitude Sickness,MESH:D000532,,Dexamethasone,3.38,,10915127
LTC4S,4056,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
LTF,4057,Altitude Sickness,MESH:D000532,,Dexamethasone,3.24,,10915127
LTV1,84946,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
LUC7L,55692,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
LUM,4060,Altitude Sickness,MESH:D000532,,Dexamethasone,3.18,,10915127
LURAP1L,286343,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
LUZP2,338645,Altitude Sickness,MESH:D000532,,Dexamethasone,4.06,,10915127
LXN,56925,Altitude Sickness,MESH:D000532,,Dexamethasone,3.37,,10915127
LY6A,110454,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
LY6C1,17067,Altitude Sickness,MESH:D000532,,Dexamethasone,3.87,,10915127
LY6D,8581,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
LY6E,4061,Altitude Sickness,MESH:D000532,,Dexamethasone,3.28,,10915127
LY6K,54742,Altitude Sickness,MESH:D000532,,Dexamethasone,3.72,,10915127
LY96,23643,Altitude Sickness,MESH:D000532,,Dexamethasone,3.2,,10915127
LYAR,55646,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
LYG1,129530,Altitude Sickness,MESH:D000532,,Dexamethasone,4.24,,10915127
LYGL1,436979,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
LYN,4067,Altitude Sickness,MESH:D000532,,Dexamethasone,3.19,,10915127
LYRM7,90624,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
LYSMD1,388695,Altitude Sickness,MESH:D000532,,Dexamethasone,3.94,,10915127
LYVE1,10894,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
LYVE1A,560618,Altitude Sickness,MESH:D000532,,Dexamethasone,4.66,,10915127
LYZ2,17105,Altitude Sickness,MESH:D000532,,Dexamethasone,3.42,,10915127
LZIC,84328,Altitude Sickness,MESH:D000532,,Dexamethasone,3.82,,10915127
LZTS2,84445,Altitude Sickness,MESH:D000532,,Dexamethasone,3.64,,10915127
MAB21L1,4081,Altitude Sickness,MESH:D000532,,Dexamethasone,3.8,,10915127
MAB21L2,10586,Altitude Sickness,MESH:D000532,,Acetazolamide,5.32,,1978045|2712085|6349608
MACC1,346389,Altitude Sickness,MESH:D000532,,Dexamethasone,3.68,,10915127
MACF1,23499,Altitude Sickness,MESH:D000532,,Dexamethasone,3.31,,10915127
MACF1A,562190,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
MACO1A,393289,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
MACROH2A1,9555,Altitude Sickness,MESH:D000532,,Dexamethasone,3.46,,10915127
MAD2L1,4085,Altitude Sickness,MESH:D000532,,Dexamethasone,3.18,,10915127
MADCAM1,8174,Altitude Sickness,MESH:D000532,,Dexamethasone,3.81,,10915127
MADD,8567,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
MAF1,84232,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
MAFA,389692,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
MAFAA,100000492,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
MAFF,23764,Altitude Sickness,MESH:D000532,,Dexamethasone,2.93,,10915127
MAG,4099,Altitude Sickness,MESH:D000532,,Dexamethasone,3.46,,10915127
MAGED1,9500,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
MAGED2,10916,Altitude Sickness,MESH:D000532,,Dexamethasone,3.42,,10915127
MAGEH1,28986,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
MAGI1,9223,Altitude Sickness,MESH:D000532,,Dexamethasone,3.42,,10915127
MAGT1,84061,Altitude Sickness,MESH:D000532,,Dexamethasone,3.64,,10915127
MAIP1,79568,Altitude Sickness,MESH:D000532,,Dexamethasone,3.97,,10915127
MAK16,84549,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
MAL,4118,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
MALAT1,378938,Altitude Sickness,MESH:D000532,,Dexamethasone,3.26,,10915127
MALL,7851,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
MALRD1,340895,Altitude Sickness,MESH:D000532,,Dexamethasone,4.13,,10915127
MALT2,259196,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
MAMDC2,256691,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
MAN1A1,4121,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
MAN1A2,10905,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
MAN1B1,11253,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
MAN1B1B,556237,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
MAN2A1,4124,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
MAN2A2,4122,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
MAN2B2,23324,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
MANBA,4126,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
MANF,7873,Altitude Sickness,MESH:D000532,,Dexamethasone,3.27,,10915127
MAO,404730,Altitude Sickness,MESH:D000532,,Dexamethasone,3.98,,10915127
MAOA,4128,Altitude Sickness,MESH:D000532,,Dexamethasone,2.87,,10915127
MAOB,4129,Altitude Sickness,MESH:D000532,,Dexamethasone,8.46,,10915127
MAOB,4129,Altitude Sickness,MESH:D000532,,Nitroglycerin,8.46,,18800963
MAP1A,4130,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
MAP1B,4131,Altitude Sickness,MESH:D000532,,Dexamethasone,3.16,,10915127
MAP1LC3B,81631,Altitude Sickness,MESH:D000532,,Dexamethasone,7.37,,10915127
MAP1LC3B,81631,Altitude Sickness,MESH:D000532,,Pentoxifylline,7.37,,3308412
MAP1LC3BP1,392288,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
MAP1LC3C,440738,Altitude Sickness,MESH:D000532,,Dexamethasone,4.09,,10915127
MAP2,4133,Altitude Sickness,MESH:D000532,,Dexamethasone,3.03,,10915127
MAP2K1,5604,Altitude Sickness,MESH:D000532,,Dexamethasone,2.83,,10915127
MAP2K3,5606,Altitude Sickness,MESH:D000532,,Dexamethasone,3.23,,10915127
MAP2K5,5607,Altitude Sickness,MESH:D000532,,Dexamethasone,3.42,,10915127
MAP2K6,5608,Altitude Sickness,MESH:D000532,,Dexamethasone,3.07,,10915127
MAP3K1,4214,Altitude Sickness,MESH:D000532,,Acetazolamide,9.23,,1978045|2712085|6349608
MAP3K1,4214,Altitude Sickness,MESH:D000532,,Dexamethasone,9.23,,10915127
MAP3K10,4294,Altitude Sickness,MESH:D000532,,Dexamethasone,3.68,,10915127
MAP3K12,7786,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
MAP3K14,9020,Altitude Sickness,MESH:D000532,,Dexamethasone,3.35,,10915127
MAP3K20,51776,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
MAP3K5,4217,Altitude Sickness,MESH:D000532,,Dexamethasone,3.04,,10915127
MAP3K6,9064,Altitude Sickness,MESH:D000532,,Dexamethasone,3.33,,10915127
MAP3K7,6885,Altitude Sickness,MESH:D000532,,Pentoxifylline,4.98,,3308412
MAP3K8,1326,Altitude Sickness,MESH:D000532,,Dexamethasone,3.23,,10915127
MAP4,4134,Altitude Sickness,MESH:D000532,,Dexamethasone,3.33,,10915127
MAP4K1,11184,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
MAP4K6,692287,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
MAPK1,5594,Altitude Sickness,MESH:D000532,,Dexamethasone,5.22,,10915127
MAPK1,5594,Altitude Sickness,MESH:D000532,,Pentoxifylline,5.22,,3308412
MAPK10,5602,Altitude Sickness,MESH:D000532,,Dexamethasone,3.27,,10915127
MAPK13,5603,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
MAPK14,1432,Altitude Sickness,MESH:D000532,,Dexamethasone,2.69,,10915127
MAPK14B,266756,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
MAPK3,5595,Altitude Sickness,MESH:D000532,,Dexamethasone,5.24,,10915127
MAPK3,5595,Altitude Sickness,MESH:D000532,,Pentoxifylline,5.24,,3308412
MAPK4,5596,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
MAPK7,5598,Altitude Sickness,MESH:D000532,,Dexamethasone,3.46,,10915127
MAPK8,5599,Altitude Sickness,MESH:D000532,,Dexamethasone,6.53,,10915127
MAPK8,5599,Altitude Sickness,MESH:D000532,,Pentoxifylline,6.53,,3308412
MAPK8IP3,23162,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
MAPK9,5601,Altitude Sickness,MESH:D000532,,Dexamethasone,7.51,,10915127
MAPK9,5601,Altitude Sickness,MESH:D000532,,Pentoxifylline,7.51,,3308412
MAPKAP1,79109,Altitude Sickness,MESH:D000532,,Dexamethasone,3.69,,10915127
MAPKAPK2,9261,Altitude Sickness,MESH:D000532,,Dexamethasone,3.28,,10915127
MAPKAPK3,7867,Altitude Sickness,MESH:D000532,,Dexamethasone,3.38,,10915127
MAPKBP1,23005,Altitude Sickness,MESH:D000532,,Dexamethasone,3.74,,10915127
MARCHF2,51257,Altitude Sickness,MESH:D000532,,Dexamethasone,3.58,,10915127
MARCHF4,57574,Altitude Sickness,MESH:D000532,,Dexamethasone,3.8,,10915127
MARCHF5,54708,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
MARCHF6,10299,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
MARCHF8,220972,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
MARCKS,4082,Altitude Sickness,MESH:D000532,,Dexamethasone,3.12,,10915127
MARCKSA,554102,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
MARCKSL1,65108,Altitude Sickness,MESH:D000532,,Dexamethasone,3.31,,10915127
MARK2A,562231,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
MARK3B,767634,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
MASP1,5648,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
MAST3,23031,Altitude Sickness,MESH:D000532,,Dexamethasone,3.69,,10915127
MAST4,375449,Altitude Sickness,MESH:D000532,,Dexamethasone,3.45,,10915127
MASTL,84930,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
MAT1A,4143,Altitude Sickness,MESH:D000532,,Dexamethasone,3.28,,10915127
MAT2A,4144,Altitude Sickness,MESH:D000532,,Dexamethasone,3.18,,10915127
MAT2AA,323329,Altitude Sickness,MESH:D000532,,Dexamethasone,4.44,,10915127
MAT2AL,678634,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
MAT2L,427292,Altitude Sickness,MESH:D000532,,Dexamethasone,5.76,,10915127
MATN2,4147,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
MATN3B,497645,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
MATN4,8785,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
MAVS,57506,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
MAX,4149,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
MB,4151,Altitude Sickness,MESH:D000532,,Dexamethasone,3.2,,10915127
MB21D2,151963,Altitude Sickness,MESH:D000532,,Dexamethasone,3.71,,10915127
MBD2,8932,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
MBD3B,321217,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
MBL2,4153,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
MBNL1,4154,Altitude Sickness,MESH:D000532,,Dexamethasone,3.42,,10915127
MBOAT7,79143,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
MBP,4155,Altitude Sickness,MESH:D000532,,Dexamethasone,3.01,,10915127
MBTD1,54799,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
MBTPS1,8720,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
MBTPS2,51360,Altitude Sickness,MESH:D000532,,Dexamethasone,3.81,,10915127
MC5R,4161,Altitude Sickness,MESH:D000532,,Dexamethasone,3.97,,10915127
MCAM,4162,Altitude Sickness,MESH:D000532,,Dexamethasone,3.21,,10915127
MCC,4163,Altitude Sickness,MESH:D000532,,Dexamethasone,3.45,,10915127
MCCC1,56922,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
MCCC2,64087,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
MCEE,84693,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
MCF2L,23263,Altitude Sickness,MESH:D000532,,Dexamethasone,3.37,,10915127
MCF2LA,100148439,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
MCFD2,90411,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
MCH,104242,Altitude Sickness,MESH:D000532,,Dexamethasone,5.41,,10915127
MCL1,4170,Altitude Sickness,MESH:D000532,,Dexamethasone,7.77,,10915127
MCL1,4170,Altitude Sickness,MESH:D000532,,Pentoxifylline,7.77,,3308412
MCL1B,373102,Altitude Sickness,MESH:D000532,,Dexamethasone,4.09,,10915127
MCM2,4171,Altitude Sickness,MESH:D000532,,Dexamethasone,3.05,,10915127
MCM3AP,8888,Altitude Sickness,MESH:D000532,,Dexamethasone,3.78,,10915127
MCM5,4174,Altitude Sickness,MESH:D000532,,Dexamethasone,3.06,,10915127
MCMBP,79892,Altitude Sickness,MESH:D000532,,Dexamethasone,3.69,,10915127
MCOLN1,57192,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
MCOLN1B,795916,Altitude Sickness,MESH:D000532,,Dexamethasone,5.76,,10915127
MCOLN2,255231,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
MCOLN3,55283,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
MCRIP2,84331,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
MCRS1,10445,Altitude Sickness,MESH:D000532,,Dexamethasone,3.77,,10915127
MCTP1,79772,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
MCTP1A,103911113,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
MCUR1,63933,Altitude Sickness,MESH:D000532,,Dexamethasone,3.78,,10915127
MDFI,4188,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
MDGA1,266727,Altitude Sickness,MESH:D000532,,Dexamethasone,3.62,,10915127
MDH1,4190,Altitude Sickness,MESH:D000532,,Dexamethasone,3.12,,10915127
MDH1AA,399662,Altitude Sickness,MESH:D000532,,Dexamethasone,4.61,,10915127
MDH2,4191,Altitude Sickness,MESH:D000532,,Dexamethasone,3.3,,10915127
MDK,4192,Altitude Sickness,MESH:D000532,,Dexamethasone,3.29,,10915127
MDM1,56890,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
MDN1,23195,Altitude Sickness,MESH:D000532,,Dexamethasone,3.45,,10915127
MDP1,145553,Altitude Sickness,MESH:D000532,,Dexamethasone,3.8,,10915127
ME1,4199,Altitude Sickness,MESH:D000532,,Dexamethasone,2.91,,10915127
ME3,10873,Altitude Sickness,MESH:D000532,,Dexamethasone,3.42,,10915127
MEA1,4201,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
MEAF6,64769,Altitude Sickness,MESH:D000532,,Dexamethasone,3.81,,10915127
MECR,51102,Altitude Sickness,MESH:D000532,,Dexamethasone,10.18,,10915127
MECR,51102,Altitude Sickness,MESH:D000532,,Nitroglycerin,10.18,,18800963
MED1,5469,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
MED12,9968,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
MED14OS,100873985,Altitude Sickness,MESH:D000532,,Dexamethasone,4.66,,10915127
MED18,54797,Altitude Sickness,MESH:D000532,,Dexamethasone,3.77,,10915127
MED20,9477,Altitude Sickness,MESH:D000532,,Dexamethasone,3.69,,10915127
MED22,6837,Altitude Sickness,MESH:D000532,,Dexamethasone,3.83,,10915127
MED23,9439,Altitude Sickness,MESH:D000532,,Dexamethasone,3.67,,10915127
MED26,9441,Altitude Sickness,MESH:D000532,,Dexamethasone,3.77,,10915127
MED4,29079,Altitude Sickness,MESH:D000532,,Dexamethasone,3.78,,10915127
MED7,9443,Altitude Sickness,MESH:D000532,,Dexamethasone,3.77,,10915127
MEF2C,4208,Altitude Sickness,MESH:D000532,,Dexamethasone,3.21,,10915127
MEGF10,84466,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
MEGF6,1953,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
MEI1,150365,Altitude Sickness,MESH:D000532,,Dexamethasone,3.98,,10915127
MEIS1,4211,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
MEIS2B,30066,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
MEIS3,56917,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
MEOX2,4223,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
MEPCE,56257,Altitude Sickness,MESH:D000532,,Dexamethasone,3.58,,10915127
MERTK,10461,Altitude Sickness,MESH:D000532,,Dexamethasone,3.32,,10915127
MERTKA,100322133,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
MESP1,55897,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
MEST,4232,Altitude Sickness,MESH:D000532,,Dexamethasone,3.37,,10915127
METRNL,284207,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
METTL13,51603,Altitude Sickness,MESH:D000532,,Dexamethasone,3.84,,10915127
METTL16,79066,Altitude Sickness,MESH:D000532,,Dexamethasone,3.67,,10915127
METTL18,92342,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
METTL21A,151194,Altitude Sickness,MESH:D000532,,Dexamethasone,3.69,,10915127
